HA site,NA site,N alleles HA,N alleles NA,Chi,ChiSqDf
282,148,2,2,1.67741935484,0.000987888140666
282,149,2,2,270.580645161,0.474219810041
282,154,2,2,5.67741935484,0.011316872428
282,158,2,2,2.32258064516,0.00189393939394
282,170,2,2,3.48387096774,0.00284750052731
282,187,2,2,171.225806452,0.220329017914
282,192,2,2,5.67741935484,0.011316872428
282,199,2,2,245.161290323,0.387196806667
282,200,2,3,38.3225806452,0.0172208569765
282,203,2,2,18.3225806452,0.00769578960465
282,205,2,2,82.4516129032,0.080015026296
282,211,2,2,3.48387096774,0.00284750052731
282,220,2,3,277.032258065,0.351143418684
282,221,2,2,127.741935484,0.138888888889
282,236,2,2,273.548387097,0.512623981459
282,245,2,2,254.322580645,0.628597350172
282,251,2,3,20.0,0.00883197456802
282,269,2,2,2.32258064516,0.00189393939394
282,272,2,3,31.3548387097,0.0135693544784
282,296,2,3,7.87096774194,0.00340994983852
282,321,2,3,191.612903226,0.125464684015
282,330,2,3,255.096774194,0.27543747075
282,340,2,2,2.1935483871,0.000680464316828
282,343,2,4,27.8709677419,0.0232409591033
282,346,2,4,16.2580645161,0.00895693584528
282,361,2,2,10.4516129032,0.00866310160428
282,362,2,2,2.32258064516,0.00189393939394
282,374,2,3,215.225806452,0.152118809392
282,379,2,2,5.29032258065,0.000551113209341
282,385,2,2,25.5483870968,0.0218446601942
282,390,2,3,250.838709677,0.202668890742
282,392,2,2,2.32258064516,0.00189393939394
282,396,2,4,37.8064516129,0.0101388022766
282,397,2,3,224.387096774,0.164883971877
282,403,2,2,21.5483870968,0.0368244536872
282,417,2,2,2.32258064516,0.00189393939394
282,445,2,3,5.67741935484,0.00658411356086
282,446,2,2,1.67741935484,0.000987888140666
282,464,2,2,96.1290322581,0.0936633442147
282,465,2,2,2.32258064516,0.00189393939394
294,26,2,2,0.036866359447,2.14334705075e-05
294,27,2,2,0.847926267281,0.000548873615884
294,34,2,2,0.258064516129,0.000154320987654
294,35,2,2,0.147465437788,8.69414014954e-05
294,39,2,2,0.0552995391705,3.22248002062e-05
294,44,2,3,0.626728110599,0.000196759259259
294,45,2,3,0.350230414747,0.000105979473449
294,47,2,2,0.0552995391705,3.22248002062e-05
294,48,2,2,0.0552995391705,3.22248002062e-05
294,50,2,4,0.276497695853,5.52461769646e-05
294,51,2,3,1.12442396313,0.000378562208321
294,52,2,2,0.0552995391705,3.22248002062e-05
294,53,2,3,0.36866359447,0.000111826802648
294,59,2,3,0.0737327188941,2.1533161068e-05
294,61,2,2,0.534562211982,0.00033150434385
294,68,2,2,0.387096774194,0.000235404896422
294,69,2,2,0.239631336406,0.000142957684525
294,71,2,2,0.589861751152,0.000368527731712
294,76,2,2,0.036866359447,2.14334705075e-05
294,89,2,2,0.534562211982,0.00033150434385
294,95,2,2,0.036866359447,2.14334705075e-05
294,121,2,2,0.0552995391705,3.22248002062e-05
294,126,2,3,0.921658986175,0.000267050543643
294,129,2,2,0.036866359447,2.14334705075e-05
294,133,2,2,0.0552995391705,3.22248002062e-05
294,148,2,2,0.036866359447,2.14334705075e-05
294,149,2,2,0.294930875576,2.53066253536e-05
294,154,2,2,0.036866359447,2.14334705075e-05
294,158,2,2,0.036866359447,2.14334705075e-05
294,170,2,2,0.0552995391705,3.22248002062e-05
294,187,2,2,1.51152073733,0.000771203508724
294,192,2,2,0.036866359447,2.14334705075e-05
294,199,2,2,0.0184331797235,9.8318672053e-08
294,200,2,3,0.645161290323,0.000203053931124
294,203,2,2,0.608294930876,0.000380991964533
294,205,2,2,1.30875576037,0.000905519844914
294,211,2,2,0.0552995391705,3.22248002062e-05
294,220,2,3,2.17511520737,0.00098091240253
294,221,2,2,2.02764976959,0.00157178783722
294,236,2,2,0.976958525346,0.000293690822711
294,245,2,2,2.32258064516,0.00235478806907
294,251,2,3,0.73732718894,0.000235006580184
294,269,2,2,0.036866359447,2.14334705075e-05
294,272,2,3,3.64976958525,0.0115210904685
294,296,2,3,0.129032258064,3.79477838494e-05
294,321,2,3,3.61290322581,0.0105787323879
294,330,2,3,5.89861751152,0.0836670003337
294,340,2,2,0.0921658986175,5.39583872917e-05
294,343,2,4,3.59447004608,0.00648726544194
294,346,2,4,0.516129032258,0.000106428267348
294,361,2,2,0.165898617512,9.80392156863e-05
294,362,2,2,0.036866359447,2.14334705075e-05
294,374,2,3,0.202764976959,1.57118627348e-05
294,379,2,2,0.718894009217,0.000457102672293
294,385,2,2,3.59447004608,0.0194220726684
294,390,2,3,0.350230414747,0.000105755138885
294,392,2,2,0.036866359447,2.14334705075e-05
294,396,2,4,3.81566820276,0.0156213164588
294,397,2,3,0.774193548387,0.000226790667319
294,403,2,2,0.165898617512,9.80392156863e-05
294,417,2,2,0.036866359447,2.14334705075e-05
294,445,2,3,0.0737327188941,2.1533161068e-05
294,446,2,2,0.036866359447,2.14334705075e-05
294,464,2,2,2.41474654378,0.00265467368598
294,465,2,2,0.036866359447,2.14334705075e-05
298,26,2,2,0.036866359447,2.14334705075e-05
298,27,2,2,0.847926267281,0.000548873615884
298,34,2,2,0.258064516129,0.000154320987654
298,35,2,2,0.147465437788,8.69414014954e-05
298,39,2,2,0.0552995391705,3.22248002062e-05
298,44,2,3,3.41013824885,0.00616174768519
298,45,2,3,0.350230414747,0.000105979473449
298,47,2,2,0.0552995391705,3.22248002062e-05
298,48,2,2,0.0552995391705,3.22248002062e-05
298,50,2,4,0.276497695853,5.52461769646e-05
298,51,2,3,1.12442396313,0.000378562208321
298,52,2,2,0.0552995391705,3.22248002062e-05
298,53,2,3,0.36866359447,0.000111826802648
298,59,2,3,0.0737327188941,2.1533161068e-05
298,61,2,2,0.534562211982,0.00033150434385
298,68,2,2,0.387096774194,0.000235404896422
298,69,2,2,0.239631336406,0.000142957684525
298,71,2,2,0.589861751152,0.000368527731712
298,76,2,2,0.036866359447,2.14334705075e-05
298,89,2,2,0.534562211982,0.00033150434385
298,95,2,2,0.036866359447,2.14334705075e-05
298,121,2,2,0.0552995391705,3.22248002062e-05
298,126,2,3,3.70506912442,0.00199690033381
298,129,2,2,0.036866359447,2.14334705075e-05
298,133,2,2,0.0552995391705,3.22248002062e-05
298,148,2,2,0.036866359447,2.14334705075e-05
298,149,2,2,4.29493087558,0.00536668509305
298,154,2,2,0.036866359447,2.14334705075e-05
298,158,2,2,0.036866359447,2.14334705075e-05
298,170,2,2,0.0552995391705,3.22248002062e-05
298,187,2,2,5.51152073733,0.0102537722908
298,192,2,2,0.036866359447,2.14334705075e-05
298,199,2,2,4.01843317972,0.00467249657064
298,200,2,3,0.645161290323,0.000203053931124
298,203,2,2,0.608294930876,0.000380991964533
298,205,2,2,1.30875576037,0.000905519844914
298,211,2,2,0.0552995391705,3.22248002062e-05
298,220,2,3,2.17511520737,0.00098091240253
298,221,2,2,2.02764976959,0.00157178783722
298,236,2,2,4.97695852535,0.00762195121951
298,245,2,2,2.32258064516,0.00235478806907
298,251,2,3,0.73732718894,0.000235006580184
298,269,2,2,0.036866359447,2.14334705075e-05
298,272,2,3,0.497695852535,0.000153562653563
298,296,2,3,0.129032258064,3.79477838494e-05
298,321,2,3,3.04147465438,0.00141986782321
298,330,2,3,1.95391705069,0.000732731429346
298,340,2,2,0.0921658986175,5.39583872917e-05
298,343,2,4,0.645161290323,0.000135369287416
298,346,2,4,0.516129032258,0.000106428267348
298,361,2,2,0.165898617512,9.80392156863e-05
298,362,2,2,0.036866359447,2.14334705075e-05
298,374,2,3,3.83410138249,0.0021304490331
298,379,2,2,0.718894009217,0.000457102672293
298,385,2,2,0.405529953917,0.00024721323265
298,390,2,3,3.98156682028,0.00229357798165
298,392,2,2,0.036866359447,2.14334705075e-05
298,396,2,4,0.663594470046,0.000139586823004
298,397,2,3,3.81566820276,0.00211086637298
298,403,2,2,0.165898617512,9.80392156863e-05
298,417,2,2,0.036866359447,2.14334705075e-05
298,445,2,3,0.0737327188941,2.1533161068e-05
298,446,2,2,0.036866359447,2.14334705075e-05
298,464,2,2,2.41474654378,0.00265467368598
298,465,2,2,0.036866359447,2.14334705075e-05
299,26,2,2,0.0552995391705,3.22248002062e-05
299,27,2,2,1.27188940092,0.000825220656828
299,34,2,2,0.387096774194,0.000232018561485
299,35,2,2,0.221198156682,0.000130714682527
299,39,2,2,0.0829493087557,4.84493515862e-05
299,44,2,3,0.940092165899,0.000295823665893
299,45,2,3,0.52534562212,0.000159338048249
299,47,2,2,11.9170506912,1.0
299,48,2,2,0.0829493087557,4.84493515862e-05
299,50,2,4,0.414746543779,8.30615375244e-05
299,51,2,3,1.6866359447,0.000569160814366
299,52,2,2,0.0829493087557,4.84493515862e-05
299,53,2,3,11.5023041475,0.0804331013148
299,59,2,3,0.110599078341,3.23746829979e-05
299,61,2,2,0.801843317972,0.00049841024319
299,68,2,2,0.58064516129,0.000353926619214
299,69,2,2,0.359447004608,0.000214934059333
299,71,2,2,0.884792626728,0.00055407417668
299,76,2,2,0.0552995391705,3.22248002062e-05
299,89,2,2,0.801843317972,0.00049841024319
299,95,2,2,0.0552995391705,3.22248002062e-05
299,121,2,2,0.0829493087557,4.84493515862e-05
299,126,2,3,5.55760368664,0.00300230026986
299,129,2,2,0.0552995391705,3.22248002062e-05
299,133,2,2,0.0829493087557,4.84493515862e-05
299,148,2,2,0.0552995391705,3.22248002062e-05
299,149,2,2,6.44239631336,0.00806870519791
299,154,2,2,0.0552995391705,3.22248002062e-05
299,158,2,2,0.0552995391705,3.22248002062e-05
299,170,2,2,0.0829493087557,4.84493515862e-05
299,187,2,2,8.26728110599,0.0154163444187
299,192,2,2,0.0552995391705,3.22248002062e-05
299,199,2,2,6.02764976959,0.00702500644496
299,200,2,3,0.967741935484,0.000305287580901
299,203,2,2,0.912442396313,0.000572813904913
299,205,2,2,1.96313364055,0.00136143122855
299,211,2,2,0.0829493087557,4.84493515862e-05
299,220,2,3,2.84792626728,0.00108298694107
299,221,2,2,3.04147465438,0.00236315201512
299,236,2,2,7.46543778802,0.0114594533416
299,245,2,2,2.51612903226,0.00184667834651
299,251,2,3,1.10599078341,0.000353327758606
299,269,2,2,0.0552995391705,3.22248002062e-05
299,272,2,3,0.746543778802,0.000230878421134
299,296,2,3,0.193548387097,5.70537446274e-05
299,321,2,3,4.56221198157,0.00213474327017
299,330,2,3,3.15207373272,0.00123984918794
299,340,2,2,0.138248847926,8.11253711486e-05
299,343,2,4,0.967741935484,0.000203525053934
299,346,2,4,0.774193548387,0.000160012801024
299,361,2,2,0.248847926267,0.000147400027296
299,362,2,2,0.0552995391705,3.22248002062e-05
299,374,2,3,5.75115207373,0.00320308810546
299,379,2,2,1.07834101382,0.000687244853006
299,385,2,2,0.608294930876,0.000371680219854
299,390,2,3,11.5023041475,0.0804331013148
299,392,2,2,0.0552995391705,3.22248002062e-05
299,396,2,4,11.33640553,0.0396365042537
299,397,2,3,5.72350230415,0.00317364596216
299,403,2,2,0.248847926267,0.000147400027296
299,417,2,2,0.0552995391705,3.22248002062e-05
299,445,2,3,0.110599078341,3.23746829979e-05
299,446,2,2,0.0552995391705,3.22248002062e-05
299,464,2,2,2.37788018433,0.00172013761101
299,465,2,2,0.0552995391705,3.22248002062e-05
314,26,2,2,0.0552995391705,3.22248002062e-05
314,27,2,2,1.27188940092,0.000825220656828
314,34,2,2,0.387096774194,0.000232018561485
314,35,2,2,0.221198156682,0.000130714682527
314,39,2,2,0.0829493087557,4.84493515862e-05
314,44,2,3,0.940092165899,0.000295823665893
314,45,2,3,0.52534562212,0.000159338048249
314,47,2,2,0.0829493087557,4.84493515862e-05
314,48,2,2,0.0829493087557,4.84493515862e-05
314,50,2,4,0.414746543779,8.30615375244e-05
314,51,2,3,1.6866359447,0.000569160814366
314,52,2,2,0.0829493087557,4.84493515862e-05
314,53,2,3,0.552995391705,0.00016812939238
314,59,2,3,0.110599078341,3.23746829979e-05
314,61,2,2,0.801843317972,0.00049841024319
314,68,2,2,0.58064516129,0.000353926619214
314,69,2,2,0.359447004608,0.000214934059333
314,71,2,2,0.884792626728,0.00055407417668
314,76,2,2,0.0552995391705,3.22248002062e-05
314,89,2,2,0.801843317972,0.00049841024319
314,95,2,2,0.0552995391705,3.22248002062e-05
314,121,2,2,0.0829493087557,4.84493515862e-05
314,126,2,3,7.38248847926,0.00556427747753
314,129,2,2,0.0552995391705,3.22248002062e-05
314,133,2,2,0.0829493087557,4.84493515862e-05
314,148,2,2,0.0552995391705,3.22248002062e-05
314,149,2,2,5.55760368664,0.00600460053972
314,154,2,2,0.0552995391705,3.22248002062e-05
314,158,2,2,0.0552995391705,3.22248002062e-05
314,170,2,2,0.0829493087557,4.84493515862e-05
314,187,2,2,3.73271889401,0.00314272633449
314,192,2,2,0.0552995391705,3.22248002062e-05
314,199,2,2,5.97235023041,0.00689669852487
314,200,2,3,0.967741935484,0.000305287580901
314,203,2,2,0.912442396313,0.000572813904913
314,205,2,2,1.96313364055,0.00136143122855
314,211,2,2,0.0829493087557,4.84493515862e-05
314,220,2,3,2.84792626728,0.00108298694107
314,221,2,2,3.04147465438,0.00236315201512
314,236,2,2,4.53456221198,0.00422789378706
314,245,2,2,2.51612903226,0.00184667834651
314,251,2,3,1.10599078341,0.000353327758606
314,269,2,2,0.0552995391705,3.22248002062e-05
314,272,2,3,0.746543778802,0.000230878421134
314,296,2,3,0.193548387097,5.70537446274e-05
314,321,2,3,4.56221198157,0.00213474327017
314,330,2,3,3.15207373272,0.00123984918794
314,340,2,2,0.138248847926,8.11253711486e-05
314,343,2,4,0.967741935484,0.000203525053934
314,346,2,4,0.774193548387,0.000160012801024
314,361,2,2,0.248847926267,0.000147400027296
314,362,2,2,0.0552995391705,3.22248002062e-05
314,374,2,3,6.30414746544,0.00385195864213
314,379,2,2,1.07834101382,0.000687244853006
314,385,2,2,0.608294930876,0.000371680219854
314,390,2,3,6.52534562212,0.00414821064473
314,392,2,2,0.0552995391705,3.22248002062e-05
314,396,2,4,0.995391705069,0.000209866035514
314,397,2,3,5.72350230415,0.00317364596216
314,403,2,2,0.248847926267,0.000147400027296
314,417,2,2,0.0552995391705,3.22248002062e-05
314,445,2,3,0.110599078341,3.23746829979e-05
314,446,2,2,0.0552995391705,3.22248002062e-05
314,464,2,2,9.62211981567,0.0281659742082
314,465,2,2,0.0552995391705,3.22248002062e-05
